1,2,3,4,5,6,7,8,9,10,11,interpretation
-0.962244054091494,-0.272188134138073,3.56039259342376,-0.959746435946677,0.280867902558571,289.268666046198,-0.0164283495911125,0.0266252691885768,1.32846008273349,130.138902878949,0.706407917652168,circle
-0.793557343267795,-0.608495474876978,2.12341364571171,-0.986560092178618,0.163398851037933,349.790860396154,-0.0306053069186164,0.0404934847926333,1.66350168194112,154.572801227144,0.879242086625449,circle
-0.509385450558053,-0.860538472562249,13.9136210385943,-0.999053769520766,0.0434921326948699,388.055533312906,-0.0629305552569779,0.0390908055545899,1.61019025197472,167.626119845692,0.730314682851825,circle
-0.230637800245223,-0.973039672931194,6.04409895929807,-0.519881551784348,-0.854238357903869,269.192937218101,0.0013313354793618,0.0205247235858879,1.20069619547823,116.417539729395,0.856089299139072,circle
-1,0,16.4569115852858,-0.717154558316591,0.696914155033269,288.195943497223,-0.109043847836508,0.0197592137434683,1.19790776664216,119.542761673318,0.699270163787229,circle
-0.723336972043144,0.69049520264478,4.40066829413056,-0.606091981954246,0.7953945620953,210.021349548816,-0.0157004368427251,0.00590477337623396,0.608956807836012,94.1874082981723,0.966094523921526,circle
-1,0,2.63008507151612,-1,0,189.418745237009,-0.00671371501121512,0.00946162525499354,0.81873290814844,81.5225257305984,0.892716989491891,circle
-0.669051251385722,0.743216269345067,1.41770806444074,0.949779870629457,-0.31291883507883,211.627420696008,-8.03854164625078E-06,0.0124288437613313,0.902276764153142,100.934615353967,0.588140126989453,tri
-0.69189530202391,0.721997846975489,2.59567653015628,-0.952370192994076,0.304944282609835,365.921214624454,-0.0533188827644789,0.0293246878324044,1.35429826220356,169.943335072085,0.491510646992309,tri
-0.565660083316367,0.824638508767642,6.97217939825185,-0.045378389433432,-0.998969870302617,286.631773557852,0.0231276354424698,0.0180360979085584,1.11758946030951,131.092672984859,0.803682579885551,tri
-0.541250016934253,0.840861712274183,1.6149072198922,-0.725954033531096,-0.687743223303532,279.896321179722,-0.0385113767084928,0.0315277522781817,1.34259345516992,130.695009563646,0.567781990565872,tri
-0.422204975451495,0.906500390901186,12.4706604581492,-0.579445868281052,0.815010727372357,203.70935669688,-0.108645027361715,0.010146447745777,0.722844765609217,93.1599796998533,0.81670510921393,tri
-0.573729583745872,0.819044787990736,3.36406304165671,-0.779732996679212,0.626112173567689,262.47340830946,-0.0405990279631207,0.0138790640703101,0.882292313516767,120.591503005313,0.529129002642184,tri
-0.209637629843523,0.977779148966468,10.9367851863803,0.0352617704669514,0.99937811039843,231.832652814761,-0.0352364625139775,0.00593480262681175,0.595574794686219,109.428838298471,0.902880639184756,tri
0,1,69.6599783362434,0.891829998351136,-0.452370704224989,192.118569789666,0.587576937812099,0.0132603316329951,0.80986584223917,115.702223155971,0.987404981358646,umbrella
0,1,60.0531786051957,0.994316361385677,-0.106465832456929,222.752495821797,0.358318838796565,0.0156739472366238,0.945975653147495,118.741096520179,1.00378460244834,umbrella
0,1,56.7873491860035,0.998174813351402,0.0603907442485466,195.62843607206,0.240733923221151,0.00956409598905806,0.707324855232315,105.265636366204,0.944036256181537,umbrella
0.120487287071408,0.992714870269491,65.8695882819804,0.999674754957832,0.0255026331973473,249.128982657578,0.332205003783188,0.0199865402055847,0.932849196881089,128.469598351161,1.02096333001184,umbrella
0,1,47.2268425063166,0.99519674629346,-0.0978950262623688,229.484368915598,0.2970552437343,0.0120145423472142,0.84558453178691,119.569475692587,1.01585881212314,umbrella
0,1,44.7044585862767,0.93998836314019,-0.341206502225598,215.480531855766,0.36421798210989,0.0141984237220991,0.889053588882345,116.508261652389,1.12739933611836,umbrella
0.488497404202801,0.872565347746016,57.4411756044142,0.94009218007457,-0.340920361613445,149.418927183322,0.493926038272637,0.00739151323625283,0.527949441543772,95.2214185716065,0.714816303085741,umbrella
-0.98558674639084,-0.169170817042176,41.0586032209796,-0.473403577065758,0.880845646649483,378.662103161994,-0.271390412773223,0.0164520779490073,1.52581001995133,94.8736001214247,1.00325870201015,spiral
-0.944607596827791,-0.328201901297396,62.1646406133615,-0.289978439209893,0.957033178522769,663.248076666287,-0.378065620255626,0.0313713217192182,2.21730099405324,140.719579305795,0.886066815555277,spiral
-0.591439019164766,-0.806349729713739,63.4296023873045,-0.580381220402205,0.814344914028723,665.269735258204,-0.490826653075338,0.0662520738647255,3.03806822990462,153.05227865014,0.901157381118259,spiral
-0.806698540765742,-0.590963166641054,67.0358974680551,-0.401677466738048,0.915781203516923,599.625743493354,-0.402140917140789,0.0323438121636384,2.14305077936363,137.437021451456,0.904011952938604,spiral
-0.941092385851573,-0.338149554623681,91.9760691811318,-0.536373517604306,0.843980716374956,271.277468487147,-0.598312936503523,0.0190240603591292,1.19141909262514,123.227432010896,0.906194454105994,snape
-0.724567495630883,-0.689203848128542,81.0111722983228,-0.7839917942542,0.620771186945786,285.777357367806,-0.630833393385751,0.020789643290779,1.24478254277426,123.109707172099,0.819867264396956,snape
-0.960147250015601,-0.279494648048007,68.3540078293958,-0.755589950311383,0.655044904558795,248.425428539997,-0.431341950778078,0.00854253864197781,0.726188874262021,116.503218839653,0.99945884696127,snape
-0.774257932883895,-0.632870171019584,80.5841710206126,-0.727242410299403,0.686380708253018,207.527934481624,-0.4798533867095,0.00747078681841659,0.71095171068581,96.9538729417782,0.917676911220161,snape
0,1,45.7626588205381,0.983334428232408,0.181805946692739,170.04648808166,0.152020332383533,0.00461889291631905,0.55021348768553,88.9496585834891,1.04036654768704,umbrella
0,1,73.5429369927893,0.777444682943337,-0.628951321616494,172.585147518852,0.46774688605323,0.00798797089691287,0.580206295743453,110.803068182205,1.02860921070351,umbrella
0,1,117.845083929235,0.990199228512991,0.139662048718603,232.652201040965,0.496431746720778,0.0197809590305045,0.950549322662981,151.140336734597,0.68871292027569,umbrella
0,1,44.8756642433181,0.999836360053382,-0.0180901386176296,220.868556080725,0.233308724209753,0.0114871330119926,0.723961887904853,113.166316428869,1.14777153026651,umbrella
0,1,66.0787679136324,0.753330662941681,-0.65764193317629,220.567448814684,0.550601133722623,0.0156155929117085,0.817159431463199,131.501990874522,1.18257464770375,umbrella
-0.221623115311928,0.975132398579514,107.795717314084,0.91699986224219,0.398887518791706,234.650842969561,0.213094164405757,0.0163553658203953,0.882166345126749,155.025148068118,0.790629314043969,umbrella
-0.811974080142085,-0.58369349249192,124.164532979725,-0.661938165222027,0.749558446968945,709.922232264416,-0.692698590053627,0.0821972059670656,3.04409592934295,195.237591052575,0.797975257931863,spiral
-0.746582210677895,-0.665293170489001,127.47674728911,-0.531547971461398,0.847028189634367,641.65322515741,-0.529143490272687,0.0381110776008657,1.90307372401157,191.198366326993,0.885237215220025,spiral
0,-1,66.8017855812383,-0.898179584242302,0.439628746160127,648.075038682717,-0.44644514596233,0.145889993261966,4.02802959208132,172.699160391705,1.02938377819136,spiral
0.98508307428449,0.172079448971158,66.787847703434,-0.599254723043949,0.800558415675908,366.570467306475,-0.269775571665435,0.0146905330576092,1.24058532068688,120.539230657392,0.788141044999873,spiral
-0.066724910616389,0.997771409844577,5.60104965370763,-0.995879127684509,-0.0906904793368193,344.261870775363,-0.0247415262811394,0.00852033914351966,0.738573625382355,146.064752951114,0.71715451121214,tri
-0.49203525864068,0.870575272020978,6.677045364352,-0.695838357981338,0.718198426315343,313.233532198821,-0.0746010517795151,0.0179487187008989,1.07716560361962,138.664155293355,0.704397738106986,tri
-0.782275155084058,0.622933047556648,4.72253776728753,-0.997096841838651,0.0761438638065331,370.088490773244,-0.0474252525670621,0.0307790612227362,1.45928187063357,169.47038459861,0.555368916112334,tri
0,1,4.09717847598077,-0.423003530969682,0.90612803333038,324.999745689272,-0.038622418305946,0.0119790768029489,0.930457092999873,139.546853595926,0.743371683469566,tri
-0.526795070915113,0.849992325412142,11.9735513787362,-0.0475381488682635,0.998869423099025,225.339384140977,-0.0846398655763021,0.0114448608576966,0.87270047347489,107.438316483686,0.711203822185055,tri
0,1,52.3371674396846,0.797176228954968,0.603746685282112,133.849829458315,0.000438689406457013,0.00508720450373263,0.490790088858597,85.4988062419071,1.04756833556767,umbrella
0,1,60.0946016090268,0.88963335379946,0.456675481942621,133.922449574371,0.122598649264002,0.00370480005284967,0.399945962487587,87.7967311510484,0.91608394688011,umbrella
0,1,123.087352520357,0.998743437792198,0.0501153216793319,280.569131242604,0.537497805334302,0.015162419663825,0.857576250977764,166.687395752895,0.741428793827618,umbrella
-0.599282750390851,0.800537435154645,42.5774112840283,0.995904132870363,-0.09041547506777,266.478442067709,0.176928957323018,0.0244592134725162,1.08432097027809,136.189618416111,1.05246449611317,umbrella
0,1,58.4879405871372,0.993036791418704,-0.117804630167264,151.102293521453,0.293625130453333,0.00585033094120133,0.492753940353347,87.8622890620657,0.848589520742312,umbrella
-0.282665560238273,0.959218526226002,70.5891263755376,0.816087059897381,0.577928984104491,194.986179688999,-0.0265677867236119,0.0136584261060364,0.77247015561184,123.842911468693,0.996131463935774,umbrella
0,1,66.1747913370598,0.945050300354505,-0.326924960502957,134.977139013478,0.300005246445225,0.00394214759992896,0.330540820196332,90.7569456046391,0.810581962104164,umbrella
-0.399683500251897,0.916653205757986,27.0220934056158,0.228578138150049,0.973525569648716,257.54433360783,-0.121816083331211,0.0155065668379749,0.945105069900629,127.464365956971,0.783968962841966,tri
-0.264077733452437,0.964501400048037,8.73565672956944,-0.655908409957164,0.75484048496849,390.415993663205,-0.106506660133379,0.0326100893685018,1.33695153233604,178.407451710076,0.704852546756732,tri
-0.68479934808628,0.728731674116479,18.531076860328,-0.102335176013733,0.994749974491198,401.603679795144,-0.317837351440034,0.0749599818922277,2.01131777747528,188.475590821936,0.691453512033412,tri
0,1,22.9531286879546,0.228630311796884,0.973513318104924,342.901130305447,-0.132509543873595,0.0143966705797955,0.828701283621653,160.649972974625,1.08506696152818,tri
-0.993429752387374,0.114443554084798,119.32159553834,-0.331888379242951,0.943318664992635,639.040801024872,-0.532888906856025,0.053630172761617,2.21129788006592,191.229900181063,0.86894031246344,spiral
-0.748004589106598,0.663693554794281,37.7192384387333,-0.360568609551651,-0.932732693651289,883.658898796264,0.268215111406235,0.180901257225897,4.18166617645549,269.771429034427,0.837396706551786,spiral
0.997037934183422,-0.0769113632648226,48.2133179521726,-0.929341238237265,-0.369221969703358,555.59223368566,-0.150600665592541,0.0316377917271067,1.86385412718727,157.344650129421,0.961990045722263,spiral
-0.488091618761193,0.872792398967291,52.3122009164912,-0.264360043116172,0.96442406005015,519.179815354535,-0.215844652334791,0.0643060066067384,2.15459361392477,156.355703195458,1.0681754515712,spiral
